MessageNumber	DiagnosisTypes	Timestamp	TimeElapsed	Source	Destination	Module	Summary	Fid_UsbDevice	Fid_URB_TransferData	Fid_UCX_URB_BULK_OR_INTERRUPT_TRANSFER.Fid_URB_TransferFlags	Fid_UCX_URB_BULK_OR_INTERRUPT_TRANSFER.Fid_URB_TransferBufferLength
48137	None	2016-01-09T18:48:25.9604189				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48139	None	2016-01-09T18:48:26.4464083				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48141	None	2016-01-09T18:48:26.4474154				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48143	None	2016-01-09T18:48:26.4484138				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48145	None	2016-01-09T18:48:26.4494405				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,184]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48147	None	2016-01-09T18:48:26.4503679				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48149	None	2016-01-09T18:48:26.4513589				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,4]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48151	None	2016-01-09T18:48:26.4524140				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,19]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48153	None	2016-01-09T18:48:26.4534128				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,124]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48155	None	2016-01-09T18:48:26.4544383				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,20]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48157	None	2016-01-09T18:48:26.4554170				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48159	None	2016-01-09T18:48:26.4563817				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48161	None	2016-01-09T18:48:26.4574154				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,78]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48163	None	2016-01-09T18:48:26.4584881				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,32]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48165	None	2016-01-09T18:48:26.4594139				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48167	None	2016-01-09T18:48:26.4604131				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,129]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48169	None	2016-01-09T18:48:26.4614123				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48171	None	2016-01-09T18:48:26.4624132				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48173	None	2016-01-09T18:48:26.9484351				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48175	None	2016-01-09T18:48:26.9494454				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48177	None	2016-01-09T18:48:26.9503872				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48179	None	2016-01-09T18:48:26.9514443				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,184]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48181	None	2016-01-09T18:48:26.9524472				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48183	None	2016-01-09T18:48:26.9535659				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,4]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48185	None	2016-01-09T18:48:26.9544477				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,19]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48187	None	2016-01-09T18:48:26.9554482				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,124]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48189	None	2016-01-09T18:48:26.9564293				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,20]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48191	None	2016-01-09T18:48:26.9573399				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48193	None	2016-01-09T18:48:26.9583465				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48195	None	2016-01-09T18:48:26.9594504				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,78]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48197	None	2016-01-09T18:48:26.9604484				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,32]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48199	None	2016-01-09T18:48:26.9624140				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48201	None	2016-01-09T18:48:26.9634486				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,129]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48203	None	2016-01-09T18:48:26.9644486				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48205	None	2016-01-09T18:48:26.9654441				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48207	None	2016-01-09T18:48:27.4503704				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48209	None	2016-01-09T18:48:27.4513605				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48211	None	2016-01-09T18:48:27.4523602				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,96]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48213	None	2016-01-09T18:48:27.4533615				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48215	None	2016-01-09T18:48:27.4543615				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48217	None	2016-01-09T18:48:27.4553603				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,1]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48219	None	2016-01-09T18:48:27.4563604				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48221	None	2016-01-09T18:48:27.4583387				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48223	None	2016-01-09T18:48:27.4593396				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48225	None	2016-01-09T18:48:27.4604061				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,34]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48227	None	2016-01-09T18:48:27.4614045				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,2]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48229	None	2016-01-09T18:48:27.4624013				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48231	None	2016-01-09T18:48:27.4633591				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48233	None	2016-01-09T18:48:27.4644039				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48235	None	2016-01-09T18:48:27.4654035				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,162]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48237	None	2016-01-09T18:48:27.4664011				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48239	None	2016-01-09T18:48:27.4674015				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48241	None	2016-01-09T18:48:27.9533455				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48243	None	2016-01-09T18:48:27.9544342				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48245	None	2016-01-09T18:48:27.9554346				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,96]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48247	None	2016-01-09T18:48:27.9564322				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48249	None	2016-01-09T18:48:27.9574335				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48251	None	2016-01-09T18:48:27.9584064				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,1]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48253	None	2016-01-09T18:48:27.9594352				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48255	None	2016-01-09T18:48:27.9603273				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48257	None	2016-01-09T18:48:27.9613339				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48259	None	2016-01-09T18:48:27.9624395				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,34]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48261	None	2016-01-09T18:48:27.9633459				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,2]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48263	None	2016-01-09T18:48:27.9643501				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48265	None	2016-01-09T18:48:27.9653748				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48267	None	2016-01-09T18:48:27.9663760				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48269	None	2016-01-09T18:48:27.9674336				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,162]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48271	None	2016-01-09T18:48:27.9684328				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48273	None	2016-01-09T18:48:27.9694357				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48275	None	2016-01-09T18:48:28.4564203				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48277	None	2016-01-09T18:48:28.4574286				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48279	None	2016-01-09T18:48:28.4584282				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,96]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48281	None	2016-01-09T18:48:28.4594258				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48283	None	2016-01-09T18:48:28.4604299				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48285	None	2016-01-09T18:48:28.4614415				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,3]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48287	None	2016-01-09T18:48:28.4623611				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,19]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48289	None	2016-01-09T18:48:28.4634211				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,123]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48291	None	2016-01-09T18:48:28.4644223				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,20]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48293	None	2016-01-09T18:48:28.4654339				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48295	None	2016-01-09T18:48:28.4663247				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,4]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48297	None	2016-01-09T18:48:28.4673260				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48299	None	2016-01-09T18:48:28.4683314				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48301	None	2016-01-09T18:48:28.4704107				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,113]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48303	None	2016-01-09T18:48:28.4713426				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,128]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48305	None	2016-01-09T18:48:28.4724207				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48307	None	2016-01-09T18:48:28.4734178				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48309	None	2016-01-09T18:48:28.9584134				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48311	None	2016-01-09T18:48:28.9594225				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48313	None	2016-01-09T18:48:28.9604258				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,96]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48315	None	2016-01-09T18:48:28.9613265				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48317	None	2016-01-09T18:48:28.9624259				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48319	None	2016-01-09T18:48:28.9643213				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,3]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48321	None	2016-01-09T18:48:28.9653583				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,19]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48323	None	2016-01-09T18:48:28.9664232				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,123]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48325	None	2016-01-09T18:48:28.9674253				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,20]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48327	None	2016-01-09T18:48:28.9683794				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48329	None	2016-01-09T18:48:28.9694230				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,4]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48331	None	2016-01-09T18:48:28.9704210				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48333	None	2016-01-09T18:48:28.9713726				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48335	None	2016-01-09T18:48:28.9724244				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,113]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48337	None	2016-01-09T18:48:28.9734260				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,128]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48339	None	2016-01-09T18:48:28.9744240				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48341	None	2016-01-09T18:48:28.9754073				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48343	None	2016-01-09T18:48:29.4663884				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48345	None	2016-01-09T18:48:29.4674151				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48347	None	2016-01-09T18:48:29.4684147				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,96]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48349	None	2016-01-09T18:48:29.4694148				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
48351	None	2016-01-09T18:48:29.4704140				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
