NO	Time	MMode	MValue	MUnit	SMode	SValue	SUnit	Freq
210	2016-01-09 15:52:31	Rs	,5005	KOhm	?	0,0	Deg	100Hz
211	2016-01-09 15:52:31	Rs	,5005	KOhm	?	0,0	Deg	100Hz
212	2016-01-09 15:52:32	Rs	,5005	KOhm	?	0,0	Deg	100Hz
213	2016-01-09 15:52:32	Rs	,5004	KOhm	?	0,0	Deg	100Hz
214	2016-01-09 15:52:33	Rs	,5004	KOhm	?	0,0	Deg	100Hz
215	2016-01-09 15:52:33	Rs	,5004	KOhm	?	0,0	Deg	100Hz
216	2016-01-09 15:52:34	Rs	,5004	KOhm	?	0,0	Deg	100Hz
217	2016-01-09 15:52:34	Rs	,5004	KOhm	?	0,0	Deg	100Hz
218	2016-01-09 15:52:35	Rs	-		?	-		120Hz
219	2016-01-09 15:52:35	Rs	-		?	-		120Hz
220	2016-01-09 15:52:36	Rs	,0000	KOhm	?	0,0	Deg	120Hz
221	2016-01-09 15:52:36	Rs	,4996	KOhm	?	0,0	Deg	120Hz
222	2016-01-09 15:52:37	Rs	,4996	KOhm	?	0,0	Deg	120Hz
223	2016-01-09 15:52:37	Rs	,4996	KOhm	?	0,0	Deg	120Hz
224	2016-01-09 15:52:38	Rs	,5001	KOhm	?	0,0	Deg	120Hz
225	2016-01-09 15:52:38	Rs	,5001	KOhm	?	0,0	Deg	120Hz
226	2016-01-09 15:52:39	Rs	,5001	KOhm	?	0,0	Deg	120Hz
227	2016-01-09 15:52:40	Rs	,5001	KOhm	?	0,0	Deg	120Hz
228	2016-01-09 15:52:40	Rs	,5001	KOhm	?	0,0	Deg	120Hz
229	2016-01-09 15:52:40	Rs	,5001	KOhm	?	0,0	Deg	120Hz
230	2016-01-09 15:52:41	Rs	,5001	KOhm	?	0,0	Deg	120Hz
231	2016-01-09 15:52:41	Rs	,5001	KOhm	?	0,0	Deg	120Hz
232	2016-01-09 15:52:42	Rs	,5001	KOhm	?	0,0	Deg	120Hz
233	2016-01-09 15:52:42	Rs	,5001	KOhm	?	0,0	Deg	120Hz
234	2016-01-09 15:52:43	Rs	,5001	KOhm	?	0,0	Deg	120Hz
235	2016-01-09 15:52:43	Rs	,5001	KOhm	?	0,0	Deg	120Hz
236	2016-01-09 15:52:44	Rs	,5001	KOhm	?	0,0	Deg	120Hz
237	2016-01-09 15:52:44	Rs	,5001	KOhm	?	0,0	Deg	120Hz
238	2016-01-09 15:52:45	Rs	,5001	KOhm	?	0,0	Deg	120Hz
239	2016-01-09 15:52:45	Rs	,5001	KOhm	?	0,0	Deg	120Hz
240	2016-01-09 15:52:46	Rs	,5001	KOhm	?	0,0	Deg	120Hz
241	2016-01-09 15:52:46	Rs	,5001	KOhm	?	0,0	Deg	120Hz
242	2016-01-09 15:52:47	Rs	,5001	KOhm	?	0,0	Deg	120Hz
243	2016-01-09 15:52:47	Rs	,5001	KOhm	?	0,0	Deg	120Hz
244	2016-01-09 15:52:48	Rs	,5001	KOhm	?	0,0	Deg	120Hz
245	2016-01-09 15:52:49	Rs	,5001	KOhm	?	0,0	Deg	120Hz
246	2016-01-09 15:52:49	Rs	,5001	KOhm	?	0,0	Deg	120Hz
247	2016-01-09 15:52:49	Rs	,5001	KOhm	?	0,0	Deg	120Hz
248	2016-01-09 15:52:50	Rs	,5001	KOhm	?	0,0	Deg	120Hz
249	2016-01-09 15:52:50	Rs	,5001	KOhm	?	0,0	Deg	120Hz
250	2016-01-09 15:52:51	Rs	,5001	KOhm	?	0,0	Deg	120Hz
251	2016-01-09 15:52:51	Rs	,5001	KOhm	?	0,0	Deg	120Hz
252	2016-01-09 15:52:52	Rs	,5001	KOhm	?	0,0	Deg	120Hz
253	2016-01-09 15:52:52	Rp	-		?	-		1KHz
254	2016-01-09 15:52:53	Rs	-		?	-		1KHz
255	2016-01-09 15:52:54	Rs	-		?	-		1KHz
256	2016-01-09 15:52:54	Rs	,0000	KOhm	?	0,0	Deg	1KHz
257	2016-01-09 15:52:55	Rs	,5000	KOhm	?	0,0	Deg	1KHz
258	2016-01-09 15:52:55	Rs	,5000	KOhm	?	0,0	Deg	1KHz
259	2016-01-09 15:52:56	Rs	,5004	KOhm	?	0,0	Deg	1KHz
260	2016-01-09 15:52:56	Rs	,5004	KOhm	?	0,0	Deg	1KHz
261	2016-01-09 15:52:56	Rs	,5004	KOhm	?	0,0	Deg	1KHz
262	2016-01-09 15:52:57	Rs	,5004	KOhm	?	0,0	Deg	1KHz
263	2016-01-09 15:52:57	Rs	,5004	KOhm	?	0,0	Deg	1KHz
264	2016-01-09 15:52:58	Rs	,5004	KOhm	?	0,0	Deg	1KHz
265	2016-01-09 15:52:59	Rs	,5004	KOhm	?	0,0	Deg	1KHz
266	2016-01-09 15:52:59	Rs	,5004	KOhm	?	0,0	Deg	1KHz
267	2016-01-09 15:53:00	Rs	,5004	KOhm	?	0,0	Deg	1KHz
268	2016-01-09 15:53:00	Rs	,5004	KOhm	?	0,0	Deg	1KHz
269	2016-01-09 15:53:01	Rs	,5004	KOhm	?	0,0	Deg	1KHz
270	2016-01-09 15:53:01	Rs	,5004	KOhm	?	0,0	Deg	1KHz
271	2016-01-09 15:53:02	Rs	,5004	KOhm	?	0,0	Deg	1KHz
272	2016-01-09 15:53:02	Rs	,5004	KOhm	?	0,0	Deg	1KHz
273	2016-01-09 15:53:03	Rs	,5004	KOhm	?	0,0	Deg	1KHz
274	2016-01-09 15:53:03	Rs	,5004	KOhm	?	0,0	Deg	1KHz
275	2016-01-09 15:53:04	Rs	,5004	KOhm	?	0,0	Deg	1KHz
276	2016-01-09 15:53:04	Rs	,5004	KOhm	?	0,0	Deg	1KHz
277	2016-01-09 15:53:05	Rs	,5004	KOhm	?	0,0	Deg	1KHz
278	2016-01-09 15:53:05	Rs	,5003	KOhm	?	0,0	Deg	1KHz
279	2016-01-09 15:53:06	Rs	,5003	KOhm	?	0,0	Deg	1KHz
280	2016-01-09 15:53:06	Rs	,5003	KOhm	?	0,0	Deg	1KHz
281	2016-01-09 15:53:07	Rs	,5003	KOhm	?	0,0	Deg	1KHz
282	2016-01-09 15:53:07	Rs	,5003	KOhm	?	0,0	Deg	1KHz
283	2016-01-09 15:53:08	Rs	,5003	KOhm	?	0,0	Deg	1KHz
284	2016-01-09 15:53:08	Rs	,5003	KOhm	?	0,0	Deg	1KHz
285	2016-01-09 15:53:09	Rs	,5003	KOhm	?	0,0	Deg	1KHz
286	2016-01-09 15:53:09	Rs	,5003	KOhm	?	0,0	Deg	1KHz
287	2016-01-09 15:53:10	Rs	,5003	KOhm	?	0,0	Deg	1KHz
288	2016-01-09 15:53:10	Rs	,5003	KOhm	?	0,0	Deg	1KHz
289	2016-01-09 15:53:11	Rs	,5003	KOhm	?	0,0	Deg	1KHz
290	2016-01-09 15:53:11	Rs	,5003	KOhm	?	0,0	Deg	1KHz
291	2016-01-09 15:53:12	Rs	,5003	KOhm	?	0,0	Deg	1KHz
292	2016-01-09 15:53:12	Rs	,5003	KOhm	?	0,0	Deg	1KHz
293	2016-01-09 15:53:13	Rs	,5003	KOhm	?	0,0	Deg	1KHz
294	2016-01-09 15:53:13	Rs	,5003	KOhm	?	0,0	Deg	1KHz
295	2016-01-09 15:53:14	Rs	,5003	KOhm	?	0,0	Deg	1KHz
296	2016-01-09 15:53:14	Rs	,5003	KOhm	?	0,0	Deg	1KHz
297	2016-01-09 15:53:15	Rs	,5003	KOhm	?	0,0	Deg	1KHz
298	2016-01-09 15:53:15	Rs	,5003	KOhm	?	0,0	Deg	1KHz
299	2016-01-09 15:53:16	Rs	,5003	KOhm	?	0,0	Deg	1KHz
300	2016-01-09 15:53:16	Rs	,5003	KOhm	?	0,0	Deg	1KHz
301	2016-01-09 15:53:17	Rs	,5003	KOhm	?	0,0	Deg	1KHz
